,Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
1962,MSitAE-JUNE-2023,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13007.0,0.0,4379.0,0.0,0.0,6100.0,6483.0,0.0,0.0,0.0,0.0,0.0,1614.0,11.0,3980.0,0.0,0.0,712.0
1963,MSitAE-JUNE-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10784.0,0.0,2080.0,91.0,0.0,310.0,5811.0,0.0,322.0,20.0,0.0,5.0,573.0,525.0,2661.0,0.0,47.0,2075.0
1964,MSitAE-JUNE-2023,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,3054.0,0.0,0.0,117.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,MSitAE-JUNE-2023,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,3810.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1966,MSitAE-JUNE-2023,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23852.0,914.0,18228.0,0.0,0.0,0.0,9674.0,14.0,3158.0,0.0,0.0,0.0,1455.0,381.0,5231.0,0.0,0.0,1092.0
1967,MSitAE-JUNE-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16339.0,0.0,8927.0,0.0,0.0,0.0,6484.0,0.0,409.0,0.0,0.0,0.0,1090.0,501.0,4036.0,0.0,0.0,512.0
1968,MSitAE-JUNE-2023,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,2323.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,MSitAE-JUNE-2023,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0
1970,MSitAE-JUNE-2023,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5704.0,259.0,8.0,378.0,0.0,0.0,1956.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1432.0,0.0,0.0,552.0
1971,MSitAE-JUNE-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7960.0,0.0,0.0,0.0,0.0,0.0,3357.0,0.0,0.0,0.0,0.0,0.0,530.0,50.0,2371.0,0.0,5.0,1346.0
1972,MSitAE-JUNE-2023,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8223.0,0.0,4990.0,556.0,0.0,122.0,3139.0,0.0,196.0,224.0,0.0,0.0,690.0,0.0,1747.0,0.0,0.0,418.0
1973,MSitAE-JUNE-2023,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,12689.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1974,MSitAE-JUNE-2023,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7155.0,0.0,1105.0,91.0,0.0,1.0,2471.0,0.0,0.0,18.0,0.0,0.0,569.0,165.0,1622.0,0.0,0.0,466.0
1975,MSitAE-JUNE-2023,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12472.0,0.0,9355.0,0.0,0.0,0.0,5146.0,0.0,286.0,0.0,0.0,0.0,429.0,21.0,3193.0,0.0,0.0,1638.0
1976,MSitAE-JUNE-2023,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12860.0,0.0,4417.0,0.0,0.0,0.0,5185.0,0.0,0.0,0.0,0.0,0.0,364.0,536.0,1280.0,0.0,0.0,138.0
1977,MSitAE-JUNE-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8568.0,0.0,3167.0,847.0,0.0,0.0,3407.0,0.0,0.0,176.0,0.0,0.0,558.0,589.0,2430.0,0.0,0.0,773.0
1978,MSitAE-JUNE-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9098.0,0.0,0.0,0.0,0.0,0.0,3157.0,0.0,0.0,0.0,0.0,0.0,316.0,195.0,953.0,0.0,0.0,69.0
1979,MSitAE-JUNE-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9227.0,0.0,10805.0,0.0,0.0,0.0,1917.0,0.0,12.0,0.0,0.0,0.0,33.0,0.0,5029.0,0.0,69.0,1050.0
1980,MSitAE-JUNE-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13196.0,341.0,0.0,203.0,0.0,0.0,3399.0,0.0,0.0,28.0,0.0,0.0,599.0,366.0,1930.0,4.0,0.0,108.0
1981,MSitAE-JUNE-2023,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7539.0,0.0,7384.0,0.0,0.0,1149.0,3811.0,0.0,488.0,0.0,0.0,26.0,892.0,0.0,3242.0,0.0,0.0,840.0
1982,MSitAE-JUNE-2023,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1566.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
1983,MSitAE-JUNE-2023,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12373.0,4086.0,7400.0,0.0,0.0,0.0,5555.0,23.0,158.0,0.0,0.0,0.0,978.0,49.0,3002.0,0.0,0.0,1135.0
1984,MSitAE-JUNE-2023,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,MSitAE-JUNE-2023,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5433.0,0.0,5187.0,0.0,0.0,213.0,2488.0,0.0,333.0,0.0,0.0,10.0,401.0,96.0,2197.0,0.0,0.0,1425.0
1986,MSitAE-JUNE-2023,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9020.0,702.0,1964.0,174.0,0.0,41.0,3787.0,13.0,62.0,50.0,0.0,4.0,442.0,582.0,1859.0,0.0,0.0,1230.0
1987,MSitAE-JUNE-2023,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,MSitAE-JUNE-2023,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25177.0,0.0,7313.0,0.0,0.0,0.0,9989.0,0.0,165.0,0.0,0.0,0.0,1152.0,243.0,6576.0,0.0,341.0,1822.0
1989,MSitAE-JUNE-2023,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9931.0,0.0,1511.0,31.0,0.0,12.0,3488.0,0.0,176.0,9.0,0.0,0.0,503.0,454.0,1983.0,0.0,68.0,705.0
1990,MSitAE-JUNE-2023,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,4739.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,MSitAE-JUNE-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12017.0,1843.0,466.0,1239.0,0.0,102.0,4735.0,0.0,8.0,437.0,0.0,0.0,574.0,0.0,3803.0,135.0,9.0,4009.0
1992,MSitAE-JUNE-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15277.0,2030.0,238.0,433.0,0.0,0.0,8435.0,188.0,160.0,211.0,0.0,0.0,895.0,682.0,3777.0,0.0,0.0,3827.0
1993,MSitAE-JUNE-2023,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,21596.0,3366.0,14633.0,1958.0,382.0,1020.0,7850.0,129.0,1650.0,515.0,9.0,252.0,2015.0,66.0,5503.0,184.0,376.0,488.0
1994,MSitAE-JUNE-2023,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8150.0,0.0,2771.0,162.0,0.0,178.0,4100.0,0.0,36.0,47.0,0.0,6.0,781.0,128.0,2040.0,0.0,0.0,1526.0
1995,MSitAE-JUNE-2023,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6927.0,0.0,675.0,179.0,0.0,0.0,2031.0,0.0,0.0,55.0,0.0,0.0,334.0,80.0,1940.0,0.0,0.0,642.0
1996,MSitAE-JUNE-2023,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12210.0,2489.0,0.0,469.0,0.0,0.0,3657.0,20.0,0.0,0.0,0.0,0.0,372.0,0.0,2335.0,1.0,0.0,803.0
1997,MSitAE-JUNE-2023,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6694.0,0.0,353.0,0.0,0.0,0.0,2643.0,0.0,5.0,0.0,0.0,0.0,319.0,495.0,1495.0,0.0,0.0,1107.0
1998,MSitAE-JUNE-2023,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12893.0,823.0,2476.0,0.0,0.0,2013.0,4211.0,0.0,3.0,0.0,0.0,0.0,22.0,63.0,3490.0,0.0,0.0,936.0
1999,MSitAE-JUNE-2023,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9107.0,0.0,0.0,336.0,0.0,0.0,4493.0,0.0,0.0,0.0,0.0,0.0,1063.0,0.0,1954.0,0.0,0.0,160.0
2000,MSitAE-JUNE-2023,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0
2001,MSitAE-JUNE-2023,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17855.0,0.0,2334.0,0.0,0.0,0.0,2355.0,0.0,13.0,0.0,0.0,0.0,682.0,0.0,5756.0,0.0,0.0,1207.0
2002,MSitAE-JUNE-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9998.0,0.0,6770.0,99.0,0.0,49.0,5206.0,0.0,83.0,56.0,0.0,1.0,760.0,257.0,2635.0,0.0,23.0,557.0
2003,MSitAE-JUNE-2023,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10054.0,0.0,4456.0,140.0,0.0,0.0,4591.0,0.0,291.0,20.0,0.0,0.0,194.0,6.0,5101.0,0.0,0.0,512.0
2004,TOTAL,TOTAL,TOTAL,TOTAL,1361908.0,45718.0,744157.0,27101.0,478.0,41592.0,546811.0,1895.0,35862.0,6488.0,9.0,969.0,87303.0,26537.0,381815.0,1403.0,4754.0,135259.0
2005,MSitAE-MAY-2023,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,MSitAE-MAY-2023,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,MSitAE-MAY-2023,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,5364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,MSitAE-MAY-2023,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,1648.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,532.0
2009,MSitAE-MAY-2023,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,MSitAE-MAY-2023,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0.0,0.0,2960.0,0.0,0.0,66.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,MSitAE-MAY-2023,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,MSitAE-MAY-2023,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,MSitAE-MAY-2023,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,MSitAE-MAY-2023,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15166.0,0.0,0.0,0.0,0.0,0.0,4357.0,0.0,0.0,0.0,0.0,0.0,921.0,3.0,2969.0,0.0,0.0,918.0
2015,MSitAE-MAY-2023,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16989.0,0.0,6459.0,124.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.0,13.0,3931.0,0.0,195.0,977.0
2016,MSitAE-MAY-2023,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,1195.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,MSitAE-MAY-2023,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0.0,0.0,1798.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,MSitAE-MAY-2023,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,8812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,MSitAE-MAY-2023,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,2173.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,MSitAE-MAY-2023,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,4210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,MSitAE-MAY-2023,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6359.0,0.0,3521.0,125.0,0.0,0.0,3798.0,0.0,58.0,64.0,0.0,0.0,711.0,119.0,1739.0,0.0,0.0,936.0
2022,MSitAE-MAY-2023,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
2023,MSitAE-MAY-2023,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16289.0,230.0,8140.0,493.0,0.0,0.0,6952.0,0.0,388.0,41.0,0.0,0.0,1799.0,908.0,5021.0,0.0,0.0,2030.0
2024,MSitAE-MAY-2023,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8383.0,0.0,0.0,357.0,0.0,0.0,1861.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,2564.0,0.0,0.0,524.0
2025,MSitAE-MAY-2023,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,4541.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,MSitAE-MAY-2023,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0.0,0.0,1862.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,MSitAE-MAY-2023,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0.0,0.0,869.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,MSitAE-MAY-2023,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,2594.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,MSitAE-MAY-2023,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,2894.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,MSitAE-MAY-2023,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11924.0,1491.0,6214.0,439.0,0.0,1101.0,5225.0,31.0,176.0,208.0,0.0,33.0,828.0,11.0,4407.0,27.0,0.0,1157.0
2031,MSitAE-MAY-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10922.0,0.0,1369.0,0.0,0.0,0.0,3098.0,0.0,2.0,0.0,0.0,0.0,906.0,29.0,2901.0,0.0,92.0,1471.0
2032,MSitAE-MAY-2023,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2033,MSitAE-MAY-2023,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4123.0,0.0,0.0,77.0,0.0,26.0,1892.0,0.0,0.0,0.0,0.0,0.0,155.0,503.0,824.0,0.0,0.0,151.0
2034,MSitAE-MAY-2023,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6466.0,0.0,3370.0,33.0,0.0,43.0,2573.0,0.0,55.0,13.0,0.0,0.0,964.0,5.0,1730.0,0.0,0.0,784.0
2035,MSitAE-MAY-2023,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,2876.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,163.0
2036,MSitAE-MAY-2023,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21003.0,1932.0,0.0,0.0,0.0,0.0,10251.0,90.0,0.0,0.0,0.0,0.0,1511.0,1046.0,5100.0,3.0,0.0,3220.0
2037,MSitAE-MAY-2023,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,8034.0,0.0,0.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,MSitAE-MAY-2023,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0.0,0.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,MSitAE-MAY-2023,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,MSitAE-MAY-2023,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4865.0,0.0,890.0,110.0,0.0,62.0,1078.0,0.0,1.0,22.0,0.0,0.0,89.0,1.0,1321.0,0.0,0.0,427.0
2041,MSitAE-MAY-2023,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5518.0,0.0,2913.0,179.0,0.0,154.0,2716.0,0.0,268.0,84.0,0.0,16.0,560.0,103.0,2411.0,0.0,291.0,575.0
2042,MSitAE-MAY-2023,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7003.0,0.0,0.0,116.0,0.0,0.0,2501.0,0.0,0.0,36.0,0.0,0.0,585.0,270.0,1663.0,0.0,0.0,469.0
2043,MSitAE-MAY-2023,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,7017.0,0.0,369.0,0.0,0.0,0.0,2932.0,0.0,5.0,0.0,0.0,0.0,521.0,637.0,1515.0,0.0,0.0,1094.0
2044,MSitAE-MAY-2023,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14788.0,0.0,8661.0,82.0,0.0,1312.0,6992.0,0.0,1079.0,31.0,0.0,277.0,1534.0,555.0,3822.0,0.0,0.0,542.0
2045,MSitAE-MAY-2023,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6065.0,0.0,1544.0,285.0,0.0,333.0,1822.0,0.0,21.0,0.0,0.0,0.0,690.0,0.0,923.0,0.0,0.0,20.0
2046,MSitAE-MAY-2023,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10903.0,0.0,0.0,25.0,0.0,0.0,2470.0,0.0,0.0,0.0,0.0,0.0,192.0,23.0,1681.0,0.0,0.0,158.0
2047,MSitAE-MAY-2023,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12539.0,1598.0,5880.0,0.0,0.0,810.0,4704.0,75.0,0.0,0.0,0.0,0.0,361.0,11.0,3288.0,24.0,0.0,2877.0
2048,MSitAE-MAY-2023,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8616.0,1120.0,3133.0,0.0,0.0,0.0,3921.0,0.0,139.0,0.0,0.0,0.0,361.0,360.0,3579.0,724.0,0.0,1128.0
2049,MSitAE-MAY-2023,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12334.0,0.0,6437.0,185.0,0.0,1.0,6285.0,0.0,9.0,81.0,0.0,0.0,962.0,287.0,3313.0,0.0,0.0,1287.0
2050,MSitAE-MAY-2023,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,9939.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,MSitAE-MAY-2023,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0.0,0.0,0.0,0.0,0.0,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,MSitAE-MAY-2023,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0.0,0.0,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,MSitAE-MAY-2023,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,MSitAE-MAY-2023,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12331.0,0.0,14117.0,225.0,0.0,0.0,5830.0,0.0,233.0,108.0,0.0,0.0,756.0,299.0,6560.0,0.0,0.0,1387.0
2055,MSitAE-MAY-2023,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15391.0,2317.0,0.0,0.0,0.0,0.0,5637.0,122.0,0.0,0.0,0.0,0.0,1182.0,435.0,4720.0,10.0,0.0,1336.0
2056,MSitAE-MAY-2023,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
